.imp,.id,Action,LTRintensity,LTRjustification,LTRrules,LTRyears,Social,ActionxYear
1,230,1,5,1,1,9.965981505,0,9.965981505
1,231,1,8,3,1,14.94897226,0,14.94897226
1,232,1,9,1,1,15.94557041,1,15.94557041
1,233,1,6,3,1,10.96257966,1,10.96257966
1,234,1,9,1,1,7.436155431,0,7.436155431
1,235,1,6,3,0,28.90134637,0,28.90134637
1,236,1,9,5,0,38.10071391,0,38.10071391
1,237,1,3,3,0,24.91495376,0,24.91495376
1,238,1,7,2,1,5.44295913,1,5.44295913
1,239,1,6,3,1,19.93196301,0,19.93196301
1,240,1,9,1,1,19.93196301,1,19.93196301
1,241,1,9,1,1,29.89794452,1,29.89794452
1,242,1,7,3,1,33.88433712,0,33.88433712
1,243,1,9,3,1,6.056250299,1,6.056250299
1,244,1,3,4,0,15.79224762,1,15.79224762
1,245,1,3,1,1,31.89114082,0,31.89114082
1,246,1,9,1,0,19.93196301,0,19.93196301
1,247,1,5,3,1,20.92856116,0,20.92856116
1,248,1,9,1,1,19.93196301,1,19.93196301
1,249,1,5,5,0,14.94897226,0,14.94897226
1,250,1,9,2,1,5.979588903,0,5.979588903
1,251,1,7,3,0,26.90815006,0,26.90815006
1,252,1,5,4,0,13.95237411,0,13.95237411
1,253,1,9,3,1,26.2181975,0,26.2181975
1,254,1,9,3,1,14.94897226,1,14.94897226
1,255,1,7,4,1,21.92515931,1,21.92515931
1,256,1,2,1,1,13.95237411,0,13.95237411
1,257,1,3,5,1,32.88773897,0,32.88773897
1,258,1,6,1,1,10.96257966,1,10.96257966
1,259,1,7,5,0,15.94557041,0,15.94557041
1,260,1,8,1,1,5.979588903,0,5.979588903
1,261,1,9,1,0,17.78544392,1,17.78544392
1,262,1,7,4,1,11.95917781,1,11.95917781
1,263,1,8,1,1,31.89114082,1,31.89114082
1,264,1,3,1,0,40.63053998,0,40.63053998
1,265,1,9,5,1,9.965981505,0,9.965981505
1,266,1,9,2,1,7.436155431,1,7.436155431
1,267,1,5,4,0,19.93196301,0,19.93196301
1,268,1,7,4,1,27.90474822,0,27.90474822
1,269,1,6,3,0,29.89794452,0,29.89794452
1,270,1,6,3,1,8.969383355,0,8.969383355
1,271,1,9,1,0,12.95577596,1,12.95577596
1,272,1,9,2,1,18.93536486,1,18.93536486
1,273,1,5,3,1,18.93536486,1,18.93536486
1,274,1,5,5,1,11.95917781,1,11.95917781
1,275,1,7,3,0,25.91155191,1,25.91155191
1,276,1,8,3,1,21.69517512,1,21.69517512
1,277,1,9,1,0,34.88093527,1,34.88093527
1,278,1,5,1,1,21.92515931,0,21.92515931
1,279,1,5,5,1,33.19438455,0,33.19438455
1,280,1,3,5,1,3.986392602,0,3.986392602
1,281,1,6,3,0,5.979588903,0,5.979588903
1,282,1,3,4,0,35.87753342,1,35.87753342
1,283,1,7,3,0,39.86392602,1,39.86392602
1,284,1,9,4,0,17.32547554,0,17.32547554
1,285,1,3,2,0,3.986392602,1,3.986392602
1,286,1,5,4,1,22.92175746,1,22.92175746
1,287,1,5,2,1,30.89454267,1,30.89454267
1,288,1,4,4,0,23.91835561,0,23.91835561
1,289,1,7,3,1,29.89794452,1,29.89794452
1,290,1,7,3,1,1.073259547,1,1.073259547
1,291,1,9,2,1,25.91155191,0,25.91155191
1,292,1,8,5,1,14.94897226,0,14.94897226
1,293,1,7,2,1,21.38852954,0,21.38852954
1,294,1,8,2,1,29.89794452,0,29.89794452
1,295,1,5,3,1,35.80087202,1,35.80087202
1,296,1,3,3,0,34.88093527,1,34.88093527
1,297,1,2,5,0,18.93536486,1,18.93536486
1,298,1,7,3,1,19.93196301,1,19.93196301
1,299,1,3,3,0,19.93196301,1,19.93196301
1,300,1,7,2,1,18.47539648,1,18.47539648
1,301,1,6,3,0,9.965981505,0,9.965981505
1,302,1,9,1,1,9.965981505,1,9.965981505
1,303,1,8,4,1,30.89454267,0,30.89454267
1,304,1,5,5,1,31.89114082,1,31.89114082
1,305,1,5,4,0,14.94897226,1,14.94897226
1,306,1,7,2,1,34.88093527,1,34.88093527
1,307,1,8,5,1,34.88093527,1,34.88093527
1,308,1,5,5,1,11.72919362,0,11.72919362
1,309,1,3,5,0,23.15174165,1,23.15174165
1,310,1,9,5,0,21.92515931,1,21.92515931
1,311,1,8,2,1,33.88433712,1,33.88433712
1,312,1,7,3,1,30.89454267,1,30.89454267
1,313,1,7,3,1,19.93196301,1,19.93196301
1,314,1,7,5,1,28.90134637,1,28.90134637
1,315,1,3,5,0,20.00862441,1,20.00862441
1,316,1,3,4,1,24.91495376,1,24.91495376
1,317,1,4,3,1,29.89794452,1,29.89794452
1,318,1,6,2,1,21.69517512,1,21.69517512
1,319,1,7,3,0,12.0358392,0,12.0358392
1,320,1,9,3,1,9.812658713,1,9.812658713
1,321,1,7,3,1,19.93196301,0,19.93196301
1,322,1,7,5,1,31.89114082,1,31.89114082
1,323,1,3,4,1,24.53164678,1,24.53164678
1,324,1,3,3,0,17.93876671,1,17.93876671
1,325,1,5,5,1,3.986392602,1,3.986392602
1,326,1,7,2,0,7.972785204,1,7.972785204
1,327,1,5,2,1,8.969383355,0,8.969383355
1,328,1,5,3,0,5.749604715,0,5.749604715
1,329,1,7,2,0,5.596281922,0,5.596281922
1,330,1,7,5,0,8.049446601,0,8.049446601
1,331,1,4,3,1,19.93196301,0,19.93196301
1,332,1,7,3,0,29.89794452,1,29.89794452
1,333,1,9,1,0,19.93196301,0,19.93196301
1,334,1,3,2,1,29.89794452,0,29.89794452
1,335,1,3,1,1,17.93876671,0,17.93876671
1,336,1,9,3,1,18.70538067,1,18.70538067
1,337,1,3,3,1,1.993196301,0,1.993196301
1,338,1,9,5,0,48.83330938,1,48.83330938
1,339,1,7,3,0,51.82310383,0,51.82310383
1,340,1,7,5,1,57.80269273,1,57.80269273
1,341,1,7,1,1,29.89794452,0,29.89794452
1,342,1,9,5,0,58.79929088,0,58.79929088
1,343,1,7,3,1,12.72579177,1,12.72579177
1,344,1,7,3,1,41.85712232,0,41.85712232
1,345,1,9,4,1,10.96257966,0,10.96257966
1,346,1,7,2,0,37.33409995,0,37.33409995
1,347,1,5,2,1,54.81289828,0,54.81289828
1,348,1,3,2,0,52.81970198,0,52.81970198
1,349,1,7,1,1,6.132911696,0,6.132911696
1,350,1,5,5,0,45.84351493,0,45.84351493
1,351,1,5,5,1,31.89114082,0,31.89114082
1,352,1,8,3,1,49.82990753,0,49.82990753
1,353,1,2,5,0,34.88093527,0,34.88093527
1,354,1,7,1,0,50.05989172,1,50.05989172
1,355,1,9,5,1,46.22682191,1,46.22682191
1,356,1,9,1,1,19.93196301,1,19.93196301
1,357,1,6,4,0,59.79588903,0,59.79588903
1,358,1,5,3,0,57.41938575,1,57.41938575
1,359,1,1,3,1,37.87072972,0,37.87072972
1,360,1,9,5,0,6.976187054,0,6.976187054
1,361,1,9,1,0,23.15174165,0,23.15174165
1,362,1,5,5,0,3.986392602,1,3.986392602
1,363,1,7,3,0,22.30846629,1,22.30846629
1,364,1,7,5,1,57.80269273,0,57.80269273
1,365,1,2,2,1,37.33409995,1,37.33409995
1,366,1,6,3,0,46.84011308,1,46.84011308
1,367,1,5,2,0,53.81630013,0,53.81630013
1,368,1,7,1,1,69.76187054,0,69.76187054
1,369,1,9,1,1,39.86392602,1,39.86392602
1,370,1,3,3,0,0.996598151,1,0.996598151
1,371,1,9,3,1,45.92017632,0,45.92017632
1,372,1,3,3,0,12.95577596,0,12.95577596
1,373,1,4,1,1,15.56226343,1,15.56226343
1,374,1,9,1,1,46.84011308,1,46.84011308
1,375,1,9,3,1,41.85712232,0,41.85712232
1,376,1,7,3,1,37.87072972,1,37.87072972
1,377,1,9,5,1,62.78568348,0,62.78568348
1,378,0,7,2,0,29.89794452,1,0
1,379,0,5,4,0,6.209573092,0,0
1,380,0,7,3,0,28.90134637,1,0
1,381,0,3,3,1,9.965981505,0,0
1,382,0,3,1,0,14.94897226,0,0
1,383,0,3,3,0,8.969383355,1,0
1,384,0,7,3,1,11.95917781,0,0
1,385,0,5,3,0,6.976187054,0,0
1,386,0,2,4,0,4.982990753,0,0
1,387,0,3,1,0,14.94897226,0,0
1,388,0,9,1,0,10.88591826,0,0
1,389,0,3,4,0,4.982990753,0,0
1,390,0,6,3,1,4.982990753,0,0
1,391,0,3,3,1,19.93196301,0,0
1,392,0,3,3,1,8.969383355,0,0
1,393,0,4,1,1,7.972785204,0,0
1,394,0,5,4,1,14.69982272,0,0
1,395,0,5,2,0,15.94557041,0,0
1,396,0,6,3,0,17.93876671,0,0
1,397,0,3,4,1,19.93196301,0,0
1,398,0,2,1,0,11.42254803,0,0
1,399,0,5,3,1,16.94216856,0,0
1,400,0,6,1,1,6.746202865,0,0
1,401,0,9,3,0,13.03243735,1,0
1,402,0,5,3,1,18.93536486,0,0
1,403,0,3,3,0,13.95237411,0,0
1,404,0,5,1,0,12.95577596,1,0
1,405,0,7,3,1,22.0784821,1,0
1,406,0,9,1,0,3.679747017,1,0
1,407,0,8,4,1,6.976187054,1,0
1,408,0,5,3,1,8.969383355,0,0
1,409,0,9,3,1,17.40213694,0,0
1,410,0,3,3,1,14.94897226,0,0
1,411,0,3,3,0,10.96257966,0,0
1,412,0,2,4,0,16.32887739,0,0
1,413,0,7,3,1,21.92515931,0,0
1,414,0,9,3,1,17.93876671,0,0
1,415,0,3,5,0,13.95237411,0,0
1,416,0,3,3,1,14.94897226,0,0
1,417,0,7,3,1,8.739399166,0,0
1,418,0,7,4,1,3.449762829,1,0
1,419,0,9,3,1,22.92175746,0,0
1,420,0,7,2,1,1.916534905,0,0
1,421,0,6,3,1,13.41574433,1,0
1,422,0,7,5,0,22.0784821,0,0
1,423,0,4,3,1,8.969383355,0,0
1,424,0,9,3,1,28.90134637,0,0
1,425,0,3,4,0,15.94557041,0,0
1,426,0,9,3,0,4.676345168,0,0
1,427,0,6,1,0,14.94897226,0,0
1,428,0,8,3,1,9.352690336,1,0
1,429,0,3,3,0,9.965981505,0,0
1,430,0,5,5,0,5.979588903,0,0
1,431,0,9,1,0,27.90474822,0,0
1,432,0,4,2,0,7.397824733,0,0
1,433,0,5,1,1,3.143117244,1,0
1,434,0,4,1,1,14.56566528,0,0
1,435,0,5,3,1,4.982990753,0,0
1,436,0,3,5,0,14.94897226,0,0
1,437,0,5,2,1,24.91495376,0,0
1,438,0,5,3,0,1.073259547,0,0
1,439,0,7,1,1,12.95577596,0,0
1,440,0,7,3,1,21.92515931,0,0
1,441,0,6,4,1,24.91495376,0,0
1,442,0,7,3,1,13.10909875,1,0
1,443,0,9,3,1,0.766613962,0,0
1,444,0,3,3,0,12.41914618,0,0
1,445,0,5,1,0,6.976187054,0,0
1,446,0,4,2,1,3.83306981,1,0
1,447,0,7,4,1,11.65253222,1,0
1,448,0,5,1,1,14.94897226,0,0
1,449,0,7,1,1,10.50261128,0,0
1,450,0,7,3,0,0.996598151,0,0
1,451,0,9,5,0,3.526424225,1,0
1,452,0,8,2,1,17.93876671,0,0
1,453,0,9,3,1,1.993196301,1,0
1,454,0,7,1,1,17.93876671,0,0
1,455,0,2,2,0,19.93196301,1,0
1,456,0,9,5,1,22.92175746,0,0
1,457,0,5,3,0,13.41574433,1,0
1,458,0,7,1,0,31.89114082,1,0
1,459,0,3,1,0,26.90815006,0,0
1,460,0,5,1,0,14.94897226,0,0
1,461,0,5,5,1,19.93196301,0,0
1,462,0,4,4,0,38.86732787,0,0
1,463,0,7,3,1,9.965981505,1,0
1,464,0,1,3,0,24.91495376,1,0
1,465,0,9,2,1,4.599683772,1,0
1,466,0,3,2,1,29.89794452,1,0
1,467,0,5,4,0,24.91495376,0,0
1,468,0,9,1,1,7.972785204,1,0
1,469,0,7,3,0,29.89794452,1,0
1,470,0,2,3,0,19.93196301,0,0
1,471,0,6,3,0,1.226582339,0,0
1,472,0,3,3,0,10.96257966,0,0
1,473,0,5,3,1,16.94216856,1,0
1,474,0,7,2,0,28.67136218,1,0
1,475,0,8,2,0,9.965981505,1,0
1,476,0,1,3,1,11.95917781,1,0
1,477,0,9,2,1,19.93196301,1,0
1,478,0,3,1,0,29.89794452,0,0
1,479,0,5,1,0,44.84691677,0,0
1,480,0,7,2,1,21.92515931,1,0
1,481,0,7,1,0,41.85712232,0,0
1,482,0,4,1,1,23.91835561,0,0
1,483,0,7,2,1,30.2812515,0,0
1,484,0,1,1,1,39.86392602,0,0
1,485,0,7,2,1,25.14493795,1,0
1,486,0,4,5,0,19.93196301,0,0
1,487,0,9,3,0,34.80427387,0,0
1,488,0,5,1,1,4.293038187,0,0
1,489,0,7,3,1,1.993196301,1,0
1,490,0,7,2,1,9.965981505,1,0
1,491,0,7,3,1,31.89114082,0,0
1,492,0,4,3,0,25.68156773,0,0
1,493,0,9,3,1,8.432753582,1,0
1,494,0,4,3,0,24.91495376,0,0
1,495,0,5,3,1,23.91835561,0,0
1,496,0,5,1,1,22.38512769,0,0
1,497,0,2,1,0,6.286234488,0,0
1,498,0,3,1,1,6.056250299,0,0
1,499,0,3,3,0,35.87753342,0,0
1,500,0,2,5,0,19.93196301,0,0
1,501,0,4,4,0,29.89794452,0,0
1,502,0,9,1,1,39.86392602,0,0
1,503,0,3,3,0,22.92175746,0,0
1,504,0,3,5,0,23.91835561,0,0
1,505,0,7,5,1,9.199367543,0,0
1,506,0,9,3,1,11.95917781,1,0
1,507,0,9,1,1,11.49920943,1,0
1,508,0,9,3,1,15.48560203,1,0
1,509,0,5,4,1,1.993196301,1,0
1,510,0,3,1,1,11.03924105,1,0
1,511,0,1,5,0,19.93196301,0,0
1,512,0,7,3,0,6.976187054,0,0
1,513,0,5,3,1,25.22159935,1,0
1,514,0,3,3,0,39.86392602,0,0
1,515,0,5,1,1,26.90815006,1,0
1,516,0,7,5,0,19.93196301,0,0
1,517,0,9,1,1,29.89794452,1,0
1,518,0,9,3,1,29.89794452,0,0
1,519,0,7,3,0,19.93196301,0,0
1,520,0,7,2,0,30.89454267,0,0
1,521,0,7,3,0,40.86052417,0,0
1,522,0,7,2,0,10.96257966,1,0
1,523,0,8,3,1,15.94557041,1,0
1,524,0,5,1,1,13.33908294,1,0
1,525,0,9,3,1,25.91155191,0,0
1,526,0,3,4,0,28.36471659,1,0
1,527,0,9,1,1,7.972785204,1,0
1,528,0,7,2,1,7.972785204,0,0
1,529,0,5,1,0,38.63734368,0,0
1,530,0,3,3,1,9.965981505,0,0
1,531,0,9,1,1,24.91495376,0,0
1,532,0,5,1,0,35.87753342,1,0
1,533,0,3,2,0,24.91495376,0,0
1,534,0,9,1,1,39.86392602,0,0
1,535,0,7,3,0,27.90474822,0,0
1,536,0,5,5,0,23.91835561,0,0
1,537,0,6,5,0,19.93196301,0,0
1,538,0,9,3,0,9.965981505,0,0
1,539,0,9,3,1,19.93196301,0,0
1,540,0,9,2,1,4.293038187,1,0
1,541,0,4,3,1,28.90134637,0,0
1,542,0,9,1,1,7.972785204,1,0
1,543,0,5,4,1,33.88433712,0,0
1,544,0,2,4,0,23.91835561,0,0
1,545,0,4,3,1,26.90815006,0,0
1,546,0,3,5,0,21.92515931,0,0
1,547,0,6,5,0,28.90134637,1,0
1,548,0,9,1,0,1.878204207,1,0
1,549,0,7,3,1,30.89454267,0,0
1,550,0,6,2,0,24.91495376,0,0
1,551,0,3,3,1,11.95917781,0,0
1,552,0,7,2,1,29.89794452,1,0
1,553,0,5,3,1,19.93196301,0,0
1,554,0,3,5,0,17.93876671,0,0
1,555,0,5,1,0,29.89794452,0,0
1,556,0,7,2,0,21.92515931,0,0
1,557,0,5,3,0,24.91495376,1,0
1,558,0,6,4,0,39.86392602,0,0
1,559,0,9,3,1,19.93196301,0,0
1,560,0,3,3,0,27.90474822,0,0
1,561,0,3,2,1,11.72919362,1,0
1,562,0,7,3,1,42.85372047,0,0
1,563,0,5,3,0,10.96257966,0,0
1,564,0,7,3,1,19.93196301,0,0
1,565,0,5,4,0,3.373101433,1,0
1,566,0,7,3,1,31.89114082,0,0
1,567,0,7,3,1,9.965981505,0,0
1,568,0,8,5,0,12.49580758,0,0
1,569,0,3,4,0,29.89794452,0,0
1,570,0,7,1,1,35.87753342,0,0
1,571,0,9,4,0,22.2318049,1,0
1,572,0,8,1,1,31.89114082,1,0
1,573,0,7,4,0,19.93196301,1,0
1,574,0,3,3,1,19.93196301,0,0
1,575,0,9,1,0,40.86052417,0,0
1,576,0,3,4,1,37.87072972,0,0
1,577,0,5,1,1,51.82310383,0,0
1,578,0,7,2,1,23.91835561,1,0
1,579,0,7,5,0,57.80269273,0,0
1,580,0,3,3,0,55.80949643,0,0
1,581,0,7,4,0,39.86392602,0,0
1,582,0,7,1,1,54.81289828,0,0
1,583,0,5,3,0,29.89794452,0,0
1,584,0,2,5,0,37.87072972,0,0
1,585,0,2,3,0,21.92515931,0,0
1,586,0,5,2,1,39.86392602,0,0
1,587,0,7,4,0,31.89114082,1,0
1,588,0,5,3,0,29.89794452,0,0
1,589,0,7,1,0,49.82990753,0,0
1,590,0,8,5,0,35.87753342,1,0
1,591,0,4,2,0,39.86392602,0,0
1,592,0,5,3,0,71.75506684,0,0
1,593,0,3,5,0,14.94897226,0,0
1,594,0,5,2,0,33.88433712,1,0
1,595,0,1,3,0,38.71400508,1,0
1,596,0,7,3,1,26.90815006,0,0
1,597,0,7,5,0,3.449762829,0,0
1,598,0,5,3,1,29.89794452,0,0
1,599,0,7,3,1,39.86392602,0,0
1,600,0,3,2,1,48.83330938,0,0
1,601,0,5,3,0,19.93196301,0,0
1,602,0,7,3,1,59.79588903,1,0
1,603,0,3,2,0,5.136313545,1,0
1,604,0,9,3,1,68.5352882,0,0
1,605,0,5,1,1,31.89114082,1,0
1,606,0,5,3,0,39.86392602,1,0
1,607,0,3,2,0,47.83671123,0,0
1,608,0,9,1,1,59.79588903,0,0
1,609,0,9,3,1,2.453164678,1,0
1,610,0,8,2,1,6.362895884,1,0
1,611,0,7,3,1,30.66455848,0,0
1,612,0,7,3,1,9.965981505,0,0
1,613,0,7,2,1,63.39897465,0,0
1,614,0,4,2,0,55.80949643,0,0
1,615,0,7,2,0,50.05989172,0,0
1,616,0,8,3,1,25.91155191,1,0
1,617,0,5,1,1,39.86392602,0,0
1,618,0,9,5,0,38.86732787,0,0
1,619,0,7,3,1,0.574960471,1,0
1,620,0,3,3,1,49.82990753,0,0
1,621,0,6,3,1,25.91155191,1,0
1,622,0,7,5,0,10.1193043,1,0
1,623,0,5,3,0,14.94897226,0,0
1,624,0,5,2,0,60.79248718,0,0
1,625,0,5,3,1,42.85372047,0,0
1,626,0,7,5,0,50.74984428,0,0
1,627,0,5,2,0,30.89454267,1,0
1,628,0,7,1,1,3.986392602,1,0
1,629,0,7,1,1,49.82990753,0,0
1,630,0,1,5,0,45.84351493,0,0
1,631,0,3,2,1,43.85031862,0,0
1,632,0,8,3,1,29.89794452,0,0
1,633,0,9,1,1,59.79588903,0,0
1,634,0,6,3,1,17.93876671,1,0
1,635,0,2,5,0,48.83330938,0,0
1,636,0,5,3,1,45.07690096,0,0
1,637,0,4,2,0,45.84351493,0,0
1,638,0,5,2,1,49.82990753,0,0
1,639,0,5,2,0,29.89794452,0,0
1,640,0,9,4,0,49.82990753,0,0
1,641,0,2,4,1,25.91155191,0,0
1,642,0,5,3,1,10.65593407,1,0
1,643,1,9,3,0,53.81630013,1,53.81630013
1,644,0,7,1,0,30.89454267,1,0
1,645,0,9,3,0,3.83306981,1,0
1,646,0,9,3,1,16.48220018,0,0
1,647,0,7,1,1,5.979588903,1,0
1,648,0,6,1,1,2.069857697,1,0
1,649,0,7,5,0,40.3238944,1,0
1,650,1,7,2,1,29.89794452,0,29.89794452
1,651,0,7,1,1,57.80269273,1,0
1,652,0,7,3,1,57.80269273,0,0
1,653,0,7,1,0,38.86732787,1,0
2,5,1,9,2,1,19.93196301,0,19.93196301
2,155,1,8,5,1,10.65593407,1,10.65593407
2,156,1,9,1,1,24.91495376,1,24.91495376
2,157,1,6,3,1,8.969383355,0,8.969383355
2,158,1,9,1,1,5.979588903,0,5.979588903
2,159,1,5,3,0,6.976187054,0,6.976187054
2,160,1,3,1,1,13.95237411,0,13.95237411
2,161,1,7,1,1,14.94897226,0,14.94897226
2,162,1,4,3,1,15.94557041,0,15.94557041
2,163,1,7,1,1,2.146519093,0,2.146519093
2,164,1,9,5,0,19.93196301,0,19.93196301
2,165,1,9,2,0,4.753006564,0,4.753006564
2,166,1,9,1,1,6.056250299,1,6.056250299
2,167,1,4,1,0,3.986392602,1,3.986392602
2,168,1,5,3,0,13.95237411,0,13.95237411
2,169,1,9,1,1,5.979588903,1,5.979588903
2,170,1,9,5,0,6.056250299,0,6.056250299
2,171,1,7,1,0,3.373101433,1,3.373101433
2,172,1,6,3,1,19.93196301,0,19.93196301
2,173,1,7,4,1,2.299841886,0,2.299841886
2,174,1,7,2,1,16.94216856,1,16.94216856
2,175,1,8,4,1,6.43955728,0,6.43955728
2,176,1,5,3,1,9.965981505,1,9.965981505
2,177,1,7,4,1,1.60988932,1,1.60988932
2,178,1,6,4,0,15.94557041,0,15.94557041
2,179,1,1,5,1,4.293038187,0,4.293038187
2,180,1,4,5,1,10.96257966,1,10.96257966
2,181,1,8,1,0,17.93876671,1,17.93876671
2,182,1,3,5,0,11.95917781,1,11.95917781
2,183,1,5,2,0,2.989794452,1,2.989794452
2,184,1,3,1,1,6.976187054,1,6.976187054
2,185,1,1,3,0,12.99410666,0,12.99410666
2,186,1,8,3,1,17.93876671,0,17.93876671
2,187,1,7,2,1,9.965981505,0,9.965981505
2,188,1,3,3,1,14.41234248,0,14.41234248
2,189,1,1,1,0,2.22318049,1,2.22318049
2,190,1,7,5,0,6.976187054,0,6.976187054
2,191,1,5,5,1,5.979588903,1,5.979588903
2,192,1,9,4,0,9.965981505,0,9.965981505
2,193,1,7,1,1,9.965981505,1,9.965981505
2,194,1,1,4,0,1.993196301,1,1.993196301
2,195,1,5,1,1,4.982990753,0,4.982990753
2,196,1,5,1,0,4.139715395,1,4.139715395
2,197,1,9,2,1,14.25901969,0,14.25901969
2,198,1,3,1,0,15.94557041,1,15.94557041
2,199,1,7,2,1,5.979588903,1,5.979588903
2,200,1,7,1,1,6.976187054,0,6.976187054
2,201,1,5,2,1,3.756408414,1,3.756408414
2,202,1,5,3,0,14.94897226,0,14.94897226
2,203,1,7,2,0,19.93196301,0,19.93196301
2,204,1,5,3,1,4.676345168,1,4.676345168
2,205,1,9,1,0,19.31867184,0,19.31867184
2,206,1,5,3,1,23.91835561,0,23.91835561
2,207,1,7,3,1,14.94897226,1,14.94897226
2,208,1,9,5,0,3.83306981,0,3.83306981
2,209,1,7,4,0,6.516218677,0,6.516218677
2,210,1,7,1,1,7.972785204,0,7.972785204
2,211,1,5,5,1,11.57587083,1,11.57587083
2,212,1,3,5,0,4.982990753,0,4.982990753
2,213,1,3,3,0,3.871400508,0,3.871400508
2,214,1,5,3,1,1.993196301,1,1.993196301
2,215,1,5,3,1,14.25901969,0,14.25901969
2,216,1,7,3,1,39.86392602,1,39.86392602
2,217,1,9,1,1,22.92175746,1,22.92175746
2,218,1,5,1,0,13.95237411,0,13.95237411
2,219,1,1,3,1,2.989794452,0,2.989794452
2,220,1,6,2,1,14.94897226,0,14.94897226
2,221,1,6,1,1,2.989794452,1,2.989794452
2,222,1,7,2,1,11.72919362,0,11.72919362
2,223,1,7,2,1,12.1125006,1,12.1125006
2,224,1,9,2,1,5.979588903,1,5.979588903
2,225,1,9,2,0,15.56226343,1,15.56226343
2,226,1,8,1,1,9.965981505,1,9.965981505
2,227,1,7,1,1,3.373101433,1,3.373101433
2,228,1,9,3,1,2.376503282,0,2.376503282
2,229,1,5,3,1,2.453164678,1,2.453164678
2,230,1,5,1,1,9.965981505,0,9.965981505
2,231,1,8,3,1,14.94897226,0,14.94897226
2,232,1,9,1,1,15.94557041,1,15.94557041
2,233,1,6,3,1,10.96257966,1,10.96257966
2,234,1,9,1,1,7.436155431,0,7.436155431
2,235,1,6,3,0,28.90134637,0,28.90134637
2,236,1,9,5,0,38.10071391,0,38.10071391
2,237,1,3,3,0,24.91495376,0,24.91495376
2,238,1,7,2,1,5.44295913,1,5.44295913
2,239,1,6,3,1,19.93196301,0,19.93196301
2,240,1,9,1,1,19.93196301,1,19.93196301
2,241,1,9,1,1,29.89794452,1,29.89794452
2,242,1,7,3,1,33.88433712,0,33.88433712
2,243,1,9,3,1,6.056250299,1,6.056250299
2,244,1,3,4,0,15.79224762,1,15.79224762
2,245,1,3,1,1,31.89114082,0,31.89114082
2,246,1,9,1,0,19.93196301,0,19.93196301
2,247,1,5,3,1,20.92856116,0,20.92856116
2,248,1,9,1,1,19.93196301,1,19.93196301
2,249,1,5,5,0,14.94897226,0,14.94897226
2,250,1,9,2,1,5.979588903,0,5.979588903
2,251,1,7,3,0,26.90815006,0,26.90815006
2,252,1,5,4,0,13.95237411,0,13.95237411
2,253,1,9,3,1,26.2181975,0,26.2181975
2,254,1,9,3,1,14.94897226,1,14.94897226
2,255,1,7,4,1,21.92515931,1,21.92515931
2,256,1,2,1,1,13.95237411,0,13.95237411
2,257,1,3,5,1,32.88773897,0,32.88773897
2,258,1,6,1,1,10.96257966,1,10.96257966
2,259,1,7,5,0,15.94557041,0,15.94557041
2,260,1,8,1,1,5.979588903,0,5.979588903
2,261,1,9,3,0,17.78544392,1,17.78544392
2,262,1,7,4,1,11.95917781,1,11.95917781
2,263,1,8,1,1,31.89114082,1,31.89114082
2,264,1,3,1,0,40.63053998,0,40.63053998
2,265,1,9,5,1,9.965981505,0,9.965981505
2,266,1,9,2,1,7.436155431,1,7.436155431
2,267,1,5,4,0,19.93196301,0,19.93196301
2,268,1,7,4,1,27.90474822,0,27.90474822
2,269,1,6,3,0,29.89794452,0,29.89794452
2,270,1,6,3,1,8.969383355,0,8.969383355
2,271,1,9,1,0,12.95577596,1,12.95577596
2,272,1,9,2,1,18.93536486,1,18.93536486
2,273,1,5,3,1,18.93536486,1,18.93536486
2,274,1,5,5,1,11.95917781,1,11.95917781
2,275,1,7,3,0,25.91155191,1,25.91155191
2,276,1,8,3,1,21.69517512,1,21.69517512
2,277,1,9,1,0,34.88093527,1,34.88093527
2,278,1,5,1,1,21.92515931,0,21.92515931
2,279,1,5,5,1,33.19438455,0,33.19438455
2,280,1,3,5,1,3.986392602,0,3.986392602
2,281,1,6,3,0,5.979588903,0,5.979588903
2,282,1,3,4,0,35.87753342,1,35.87753342
2,283,1,7,3,0,39.86392602,1,39.86392602
2,284,1,9,4,0,17.32547554,1,17.32547554
2,285,1,3,2,0,3.986392602,1,3.986392602
2,286,1,5,4,1,22.92175746,1,22.92175746
2,287,1,5,2,1,30.89454267,1,30.89454267
2,288,1,4,4,0,23.91835561,0,23.91835561
2,289,1,7,3,1,29.89794452,1,29.89794452
2,290,1,7,3,1,1.073259547,1,1.073259547
2,291,1,9,2,1,25.91155191,0,25.91155191
2,292,1,8,5,1,14.94897226,0,14.94897226
2,293,1,7,2,1,21.38852954,0,21.38852954
2,294,1,8,2,1,29.89794452,0,29.89794452
2,295,1,5,3,1,35.80087202,1,35.80087202
2,296,1,3,3,0,34.88093527,1,34.88093527
2,297,1,2,5,0,18.93536486,1,18.93536486
2,298,1,7,3,1,19.93196301,1,19.93196301
2,299,1,3,3,0,19.93196301,1,19.93196301
2,300,1,7,2,1,18.47539648,1,18.47539648
2,301,1,6,3,0,9.965981505,0,9.965981505
2,302,1,9,1,1,9.965981505,1,9.965981505
2,303,1,8,4,1,30.89454267,0,30.89454267
2,304,1,5,5,1,31.89114082,1,31.89114082
2,305,1,5,4,0,14.94897226,1,14.94897226
2,306,1,7,2,1,34.88093527,1,34.88093527
2,307,1,8,5,1,34.88093527,1,34.88093527
